customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class_risk,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,digital_transaction_count_6m,products_held,bank_exposure_try,relationship_income_try,products_held_list,last_interaction_date,interactions_12m,days_since_interaction,relationship_depth_score,wallet_share_proxy,kyc_overdue_days
SME003058,Synthetic SME 003058,RM010,Central Anatolia,Technology,MEDIUM,LIMITED,2025-12-20,7,45166541.630000,118,False,True,94.280000,True,BRANCH,DERIVED_ANALYTICS,0.002092,R02,0,1,2026-08-30,NONE,True,True,CONTROLLED_SYNTHETIC,24278987.060000,19518409.650000,1874636.650000,24406921.550000,0.000000,5222829.870000,3171175.520000,1047371.793333,2119414.436667,722,4,52410393.720000,1761723.420000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-07-13,5,38,55.670000,1.000000,0
SME003059,Synthetic SME 003059,RM019,Aegean,Technology,MICRO,LIMITED,2023-08-30,35,3333440.000000,3,False,False,36.370000,True,RM_CALL,DERIVED_ANALYTICS,0.038350,R03,0,1,2026-03-07,NONE,True,False,CONTROLLED_SYNTHETIC,1668877.690000,1460211.970000,59890.880000,752216.600000,0.000000,0.000000,0.000000,69787.811667,153389.641667,294,2,1632113.240000,37658.780000,PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-07-02,5,49,35.040000,1.000000,166
SME003060,Synthetic SME 003060,RM024,Eastern,Transportation,SMALL,LIMITED,2019-01-10,91,30234601.210000,41,True,True,40.040000,True,RM_CALL,DERIVED_ANALYTICS,0.019370,R02,0,1,2026-01-14,NONE,True,True,CONTROLLED_SYNTHETIC,15939907.040000,14097811.840000,1301036.210000,8118305.630000,3302147.070000,2733533.890000,3359197.820000,557994.056667,1645826.353333,302,4,56082400.590000,550169.810000,CASH_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-04-28,3,114,74.000000,1.000000,218
SME003061,Synthetic SME 003061,RM010,Central Anatolia,Professional Services,SMALL,JOINT_STOCK,2016-11-30,116,26181952.300000,49,False,False,76.550000,True,RM_CALL,DERIVED_ANALYTICS,0.020528,R02,5,1,2027-03-04,NONE,True,True,CONTROLLED_SYNTHETIC,12700529.030000,10965874.760000,760804.660000,8028366.890000,0.000000,0.000000,0.000000,478460.498333,1242784.038333,657,1,17458517.520000,610361.800000,PAYROLL_SERVICES,2026-06-04,5,77,45.170000,1.000000,0
SME003062,Synthetic SME 003062,RM007,Central Anatolia,Retail Trade,MICRO,LIMITED,2024-02-09,30,12305797.310000,4,False,False,53.500000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.040912,R03,0,1,2027-03-30,NONE,True,False,CONTROLLED_SYNTHETIC,7094317.250000,6266264.430000,3309882.470000,825932.770000,0.000000,0.000000,0.000000,263079.536667,636296.691667,447,1,311152.440000,16173.340000,TERM_DEPOSIT,2025-11-28,1,265,14.350000,0.072243,0
SME003063,Synthetic SME 003063,RM042,Mediterranean,Healthcare,MICRO,LIMITED,2016-03-28,124,6973328.900000,6,False,False,79.830000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.045411,R03,0,1,2027-05-31,NONE,True,True,CONTROLLED_SYNTHETIC,3610767.950000,3014748.150000,1782272.420000,1243626.210000,0.000000,0.000000,0.000000,124846.203333,402492.746667,609,0,0.000000,0.000000,,2026-07-13,4,38,20.000000,0.000000,0
SME003064,Synthetic SME 003064,RM015,Marmara,Hospitality,SMALL,LIMITED,2024-05-17,27,11545604.530000,15,False,False,64.870000,True,RM_CALL,DERIVED_ANALYTICS,0.036635,R03,0,1,2026-04-23,NONE,True,False,CONTROLLED_SYNTHETIC,6898364.590000,6083015.220000,3686141.160000,2941599.560000,0.000000,0.000000,0.000000,204278.831667,621067.320000,619,2,8193963.320000,446582.210000,POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-02-11,1,190,39.300000,1.000000,119
SME003065,Synthetic SME 003065,RM042,Mediterranean,Hospitality,MICRO,SOLE_PROPRIETOR,2020-12-10,68,18342047.040000,6,False,True,29.480000,True,BRANCH,DERIVED_ANALYTICS,0.041740,R03,0,1,2027-05-14,NONE,True,True,CONTROLLED_SYNTHETIC,9113386.540000,8249066.160000,5530300.930000,1168868.910000,0.000000,2068087.000000,1161196.360000,303403.731667,953144.216667,251,1,2108412.120000,96258.920000,TRADE_FINANCE,2026-07-09,2,42,25.910000,0.328428,0
SME003066,Synthetic SME 003066,RM018,Mediterranean,Transportation,SMALL,LIMITED,2018-07-02,97,30109649.190000,38,False,False,65.060000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.036324,R03,0,1,2027-10-12,NONE,True,True,CONTROLLED_SYNTHETIC,15439321.790000,12899067.320000,792350.370000,8138228.140000,0.000000,0.000000,0.000000,680956.998333,1345022.355000,472,2,5614001.580000,255433.880000,TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2025-11-30,1,263,38.220000,0.532720,0
SME003067,Synthetic SME 003067,RM026,Black Sea,Retail Trade,SMALL,LIMITED,2016-10-28,117,52805243.800000,32,True,False,65.380000,True,RM_CALL,DERIVED_ANALYTICS,0.007794,R02,0,1,2025-12-12,NONE,True,False,CONTROLLED_SYNTHETIC,29135764.310000,25444169.730000,15904572.580000,6609324.560000,10406203.890000,0.000000,5955453.430000,1243791.156667,2448179.436667,617,2,2261356.410000,79496.550000,BUSINESS_CREDIT_CARD|TERM_DEPOSIT,2026-07-18,2,33,34.200000,0.122356,251
SME003068,Synthetic SME 003068,RM028,Eastern,Hospitality,MICRO,SOLE_PROPRIETOR,2017-09-20,106,7562395.400000,7,True,False,30.910000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.058531,R04,0,1,2026-09-11,NONE,True,True,CONTROLLED_SYNTHETIC,4408312.930000,4228808.640000,2244730.760000,1182112.380000,1360728.640000,0.000000,705354.080000,174051.400000,340056.055000,244,4,16494133.720000,777182.830000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-06-29,4,52,74.000000,1.000000,0
SME003069,Synthetic SME 003069,RM006,Aegean,Transportation,MICRO,LIMITED,2020-06-18,74,16240725.320000,6,True,False,68.160000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.029302,R03,0,1,2026-12-31,NONE,True,True,CONTROLLED_SYNTHETIC,9182780.100000,8461032.440000,631197.820000,1186093.120000,2647349.910000,0.000000,1675341.750000,424409.655000,724597.888333,552,2,2743675.610000,47618.590000,PAYROLL_SERVICES|TERM_DEPOSIT,2026-03-02,2,171,35.350000,0.482680,0
SME003070,Synthetic SME 003070,RM020,Mediterranean,Technology,MEDIUM,SOLE_PROPRIETOR,2015-03-29,136,259517235.380000,173,False,False,33.830000,True,RM_CALL,DERIVED_ANALYTICS,0.005653,R02,0,1,2025-12-05,NONE,False,True,CONTROLLED_SYNTHETIC,146967861.690000,134912945.070000,7861001.000000,35995588.650000,0.000000,0.000000,0.000000,5898064.265000,8668137.316667,272,1,4789333.200000,180143.840000,TERM_DEPOSIT,2026-06-15,4,66,27.020000,0.052728,258
SME003071,Synthetic SME 003071,RM006,Aegean,Retail Trade,SMALL,LIMITED,2026-04-08,4,39545736.910000,20,True,False,60.190000,True,RM_CALL,DERIVED_ANALYTICS,0.056681,R04,30,2,2027-09-10,NONE,True,True,CONTROLLED_SYNTHETIC,20290684.860000,17688132.130000,9532361.030000,4458103.180000,5339771.160000,0.000000,3002949.230000,798114.271667,2249919.560000,650,2,4119972.480000,86541.630000,BUSINESS_CREDIT_CARD|WORKING_CAPITAL_LOAN,2025-11-04,1,289,16.870000,0.297664,0
SME003072,Synthetic SME 003072,RM047,Central Anatolia,Technology,MEDIUM,SOLE_PROPRIETOR,2024-05-17,27,46496492.830000,120,False,False,38.840000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.037090,R03,0,1,2026-09-30,NONE,True,True,CONTROLLED_SYNTHETIC,23636787.610000,21070336.240000,1393626.440000,30161281.720000,0.000000,0.000000,0.000000,645684.821667,2261190.273333,326,2,63763355.800000,1388987.090000,PAYROLL_SERVICES|TRADE_FINANCE,2026-06-18,4,63,47.430000,1.000000,0
SME003073,Synthetic SME 003073,RM018,Mediterranean,Professional Services,MICRO,LIMITED,2015-08-02,132,6834743.270000,4,True,False,71.420000,True,BRANCH,DERIVED_ANALYTICS,0.021622,R02,0,1,2027-08-27,NONE,True,False,CONTROLLED_SYNTHETIC,3419820.110000,3006730.740000,161235.920000,914527.670000,992709.430000,0.000000,500339.960000,131943.765000,368153.910000,756,0,0.000000,0.000000,,2026-08-09,6,11,20.000000,0.000000,0
SME003074,Synthetic SME 003074,RM041,Marmara,Wholesale Trade,MICRO,LIMITED,2025-07-14,13,5376961.330000,2,False,False,73.370000,True,RM_CALL,DERIVED_ANALYTICS,0.040214,R03,0,1,2027-04-27,NONE,True,True,CONTROLLED_SYNTHETIC,2611538.270000,2510105.690000,149898.100000,375873.320000,0.000000,0.000000,0.000000,83267.063333,153944.086667,578,1,1438688.900000,27051.380000,WORKING_CAPITAL_LOAN,2026-03-30,1,143,17.090000,0.764473,0
SME003075,Synthetic SME 003075,RM029,Marmara,Transportation,SMALL,LIMITED,2017-02-26,113,7984421.800000,47,False,True,42.500000,True,RM_CALL,DERIVED_ANALYTICS,0.030262,R03,0,1,2026-05-29,NONE,True,True,CONTROLLED_SYNTHETIC,4393280.640000,3575721.780000,243077.100000,8691033.230000,0.000000,904747.250000,510603.020000,184011.693333,447453.348333,313,1,19088334.840000,939162.490000,PAYROLL_SERVICES,2026-04-08,1,134,54.500000,1.000000,83
SME003076,Synthetic SME 003076,RM037,Aegean,Transportation,MEDIUM,JOINT_STOCK,2023-11-17,33,81171956.410000,70,False,False,54.970000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.014223,R02,15,1,2026-06-04,NONE,True,True,CONTROLLED_SYNTHETIC,44826560.630000,36506999.760000,1604493.200000,14047250.240000,0.000000,0.000000,0.000000,1472307.945000,4963570.755000,501,2,22300718.390000,151144.010000,TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-04-06,1,136,28.550000,0.784955,77
SME003077,Synthetic SME 003077,RM026,Black Sea,Agriculture,MICRO,LIMITED,2017-05-21,110,4302993.250000,3,True,False,76.110000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.033552,R03,15,1,2027-09-24,NONE,True,True,CONTROLLED_SYNTHETIC,2433151.850000,2223061.470000,134126.180000,621952.100000,746446.970000,0.000000,420692.920000,76616.496667,195130.330000,663,4,2877077.820000,96597.410000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-08-19,1,1,64.720000,1.000000,0
SME003078,Synthetic SME 003078,RM036,Marmara,Agriculture,MICRO,LIMITED,2019-02-09,90,16088707.800000,4,False,False,56.650000,True,RM_CALL,DERIVED_ANALYTICS,0.043309,R03,0,1,2026-07-01,NONE,True,True,CONTROLLED_SYNTHETIC,8056691.660000,7260273.520000,416036.270000,818218.660000,0.000000,0.000000,0.000000,320626.955000,1219704.146667,461,3,18431253.590000,523467.090000,CASH_MANAGEMENT|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2025-08-24,1,361,67.500000,1.000000,50
SME003079,Synthetic SME 003079,RM029,Marmara,Manufacturing,MICRO,LIMITED,2022-12-21,43,12020439.000000,7,False,True,59.820000,True,BRANCH,DERIVED_ANALYTICS,0.068645,R05,0,1,2027-01-18,NONE,True,True,CONTROLLED_SYNTHETIC,7205205.700000,6237791.920000,397224.540000,1555184.090000,0.000000,1500977.950000,935347.870000,231351.050000,798445.006667,473,3,7218932.190000,121541.780000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|PAYROLL_SERVICES,2025-12-12,1,251,46.550000,1.000000,0
SME003080,Synthetic SME 003080,RM011,Black Sea,Professional Services,SMALL,JOINT_STOCK,2017-11-18,105,41323107.270000,30,False,True,60.410000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.017503,R02,30,2,2027-01-24,NONE,True,False,CONTROLLED_SYNTHETIC,23092778.900000,20627765.230000,1601791.950000,5984408.210000,0.000000,5576547.840000,3199788.120000,819222.501667,1517526.231667,634,1,5979079.920000,226172.280000,TRADE_FINANCE,2026-04-18,4,124,30.550000,0.413403,0
SME003081,Synthetic SME 003081,RM034,Aegean,Retail Trade,MICRO,SOLE_PROPRIETOR,2022-02-10,54,11300137.160000,8,True,False,62.210000,True,RM_CALL,DERIVED_ANALYTICS,0.039810,R03,0,1,2027-05-21,NONE,True,True,CONTROLLED_SYNTHETIC,6572144.490000,5602240.890000,2967667.040000,1624546.940000,1367964.350000,0.000000,738120.620000,270600.503333,776346.915000,568,1,1005350.320000,11432.180000,WORKING_CAPITAL_LOAN,2026-06-25,4,56,21.850000,0.254194,0
SME003082,Synthetic SME 003082,RM041,Marmara,Hospitality,SMALL,LIMITED,2016-07-12,121,29291869.080000,27,False,False,56.590000,True,BRANCH,DERIVED_ANALYTICS,0.024099,R03,0,1,2026-05-29,NONE,True,True,CONTROLLED_SYNTHETIC,13559595.660000,11960697.620000,6655126.000000,4946534.790000,0.000000,0.000000,0.000000,501651.846667,1266022.205000,489,4,53194794.160000,1504637.220000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-06-05,6,76,74.000000,1.000000,83
SME003083,Synthetic SME 003083,RM015,Marmara,Technology,MICRO,SOLE_PROPRIETOR,2022-11-10,45,5967715.760000,4,False,True,26.670000,True,RM_CALL,DERIVED_ANALYTICS,0.035956,R03,0,1,2026-02-04,NONE,True,True,CONTROLLED_SYNTHETIC,3310054.580000,3044491.290000,146048.370000,769851.290000,0.000000,776862.470000,410918.640000,144074.670000,237759.550000,200,1,1082136.720000,24592.560000,TRADE_FINANCE,2026-07-31,2,20,22.290000,0.518091,197
SME003084,Synthetic SME 003084,RM015,Marmara,Construction,MICRO,LIMITED,2018-09-10,95,23350902.560000,9,False,False,57.010000,True,RM_CALL,DERIVED_ANALYTICS,0.051337,R04,0,1,2027-02-24,NONE,True,True,CONTROLLED_SYNTHETIC,13098715.970000,11064722.800000,627483.160000,1805379.710000,0.000000,0.000000,0.000000,534475.561667,1103359.975000,563,2,4528225.710000,182608.690000,BUSINESS_CREDIT_CARD|PAYROLL_SERVICES,2026-08-15,6,5,38.430000,0.554059,0
SME003085,Synthetic SME 003085,RM002,Marmara,Construction,MICRO,JOINT_STOCK,2020-07-16,73,10798791.930000,2,False,False,66.160000,True,RM_CALL,DERIVED_ANALYTICS,0.056643,R04,0,1,2026-10-24,NONE,True,True,CONTROLLED_SYNTHETIC,6443888.230000,5292927.210000,416447.930000,436579.090000,0.000000,0.000000,0.000000,205243.173333,571041.528333,728,4,11535536.220000,427532.130000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|FX_RISK_MANAGEMENT|PAYROLL_SERVICES,2026-07-23,3,28,71.380000,1.000000,0
SME003086,Synthetic SME 003086,RM001,Mediterranean,Construction,MICRO,SOLE_PROPRIETOR,2020-03-10,77,11931714.990000,3,False,True,30.480000,True,RM_CALL,DERIVED_ANALYTICS,0.054557,R04,0,1,2027-02-21,NONE,True,True,CONTROLLED_SYNTHETIC,6604884.090000,5551460.750000,463166.670000,567508.580000,0.000000,1343107.960000,877810.240000,279375.968333,575199.415000,288,1,701199.560000,26326.590000,POS_MERCHANT_ACQUIRING,2026-06-20,5,61,26.480000,0.167908,0
SME003087,Synthetic SME 003087,RM040,Black Sea,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2024-11-14,21,4603905.720000,2,False,False,31.480000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.036742,R03,0,1,2026-02-08,MEDIUM,True,True,CONTROLLED_SYNTHETIC,2787900.560000,2590828.860000,96810.990000,483389.150000,0.000000,0.000000,0.000000,71981.070000,250813.886667,334,2,845423.650000,26729.760000,BUSINESS_CREDIT_CARD|WORKING_CAPITAL_LOAN,2026-02-21,1,180,23.140000,0.524662,193
SME003088,Synthetic SME 003088,RM025,Black Sea,Transportation,SMALL,SOLE_PROPRIETOR,2024-01-01,31,41064578.000000,11,False,False,55.050000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.033267,R03,60,2,2026-08-18,NONE,True,True,CONTROLLED_SYNTHETIC,23167184.860000,21439056.260000,1041744.940000,2032156.210000,0.000000,0.000000,0.000000,609023.601667,2018644.008333,515,4,58378907.510000,2904631.590000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-04-28,4,114,61.380000,1.000000,2
SME003089,Synthetic SME 003089,RM029,Marmara,Retail Trade,MICRO,LIMITED,2021-08-28,59,5600716.050000,7,False,False,57.820000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.041980,R03,0,1,2026-11-01,LOW,True,True,CONTROLLED_SYNTHETIC,3382302.580000,2943801.740000,1704219.940000,1659294.370000,0.000000,0.000000,0.000000,103334.783333,271300.690000,470,2,867493.810000,40338.500000,FX_RISK_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-06-15,5,66,31.380000,0.442542,0
SME003090,Synthetic SME 003090,RM005,Eastern,Agriculture,MEDIUM,LIMITED,2019-07-12,85,60464294.470000,129,False,True,84.910000,True,RM_CALL,DERIVED_ANALYTICS,0.012836,R02,0,1,2025-12-18,NONE,True,False,CONTROLLED_SYNTHETIC,35187064.010000,31019200.660000,1003139.020000,27172999.410000,0.000000,8165739.050000,4293647.840000,1145728.260000,3429538.476667,857,3,7738547.720000,236903.960000,POS_MERCHANT_ACQUIRING|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-07-02,4,49,43.080000,0.365673,245
SME003091,Synthetic SME 003091,RM002,Marmara,Hospitality,SMALL,LIMITED,2019-02-10,90,22904242.410000,22,True,False,52.430000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.046749,R04,0,1,2026-04-11,NONE,True,True,CONTROLLED_SYNTHETIC,12660147.710000,11124984.240000,7058832.120000,4973909.540000,3401913.680000,0.000000,2097800.710000,611688.378333,1413344.781667,540,4,43827545.790000,593490.510000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|WORKING_CAPITAL_LOAN,2026-08-12,5,8,74.000000,1.000000,131
SME003092,Synthetic SME 003092,RM008,Marmara,Agriculture,SMALL,LIMITED,2019-05-18,87,8812742.450000,37,False,False,99.060000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.040386,R03,5,1,2026-04-02,NONE,True,True,CONTROLLED_SYNTHETIC,4316756.190000,4068769.140000,270514.110000,7086586.360000,0.000000,0.000000,0.000000,149687.088333,357458.258333,754,4,25751762.790000,855185.540000,CASH_MANAGEMENT|PAYROLL_SERVICES|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-04-04,2,138,74.000000,1.000000,140
SME003093,Synthetic SME 003093,RM001,Mediterranean,Wholesale Trade,MEDIUM,LIMITED,2016-06-23,121,98904741.590000,105,True,False,76.070000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.025018,R03,60,2,2027-05-07,NONE,True,True,CONTROLLED_SYNTHETIC,48473248.110000,45353985.740000,2017257.200000,22345401.540000,13720070.530000,0.000000,7900736.360000,2135737.683333,4795172.010000,838,3,58848450.250000,901788.160000,PAYROLL_SERVICES|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-07-28,6,23,56.160000,1.000000,0
SME003094,Synthetic SME 003094,RM041,Marmara,Construction,MEDIUM,LIMITED,2017-08-02,108,33093164.450000,119,False,False,40.800000,True,BRANCH,DERIVED_ANALYTICS,0.019928,R02,0,1,2027-03-10,NONE,True,True,CONTROLLED_SYNTHETIC,19268740.990000,16773763.710000,877125.780000,26243575.870000,0.000000,0.000000,0.000000,764934.635000,1813377.886667,396,4,75404037.570000,2241803.410000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT,2025-12-29,5,234,74.000000,1.000000,0
SME003095,Synthetic SME 003095,RM011,Black Sea,Healthcare,SMALL,LIMITED,2022-09-26,46,19248332.330000,46,False,False,12.250000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.019128,R02,0,1,2027-08-08,NONE,True,True,CONTROLLED_SYNTHETIC,10376649.100000,9177334.450000,5068827.320000,9253375.550000,0.000000,0.000000,0.000000,378821.778333,924178.773333,107,2,10767975.400000,233406.660000,POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-06-25,5,56,39.620000,1.000000,0
SME003096,Synthetic SME 003096,RM026,Black Sea,Wholesale Trade,SMALL,SOLE_PROPRIETOR,2023-09-05,35,58121932.740000,37,False,False,63.030000,True,RM_CALL,DERIVED_ANALYTICS,0.032154,R03,0,1,2027-05-16,NONE,True,True,CONTROLLED_SYNTHETIC,30555597.700000,28337021.970000,1527260.570000,7457832.700000,0.000000,0.000000,0.000000,924333.671667,3054651.440000,510,0,0.000000,0.000000,,2026-02-20,1,181,8.330000,0.000000,0
SME003097,Synthetic SME 003097,RM002,Marmara,Wholesale Trade,MEDIUM,LIMITED,2016-09-04,119,168915971.340000,98,True,True,25.460000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.007057,R02,5,1,2027-06-11,NONE,True,True,CONTROLLED_SYNTHETIC,115155599.870000,99139964.160000,3369150.290000,22579006.470000,29653032.570000,26877653.890000,27890592.140000,3931747.638333,12854828.206667,282,4,284128824.210000,9015988.370000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES|TRADE_FINANCE,2026-05-16,3,96,74.000000,1.000000,0
SME003098,Synthetic SME 003098,RM034,Aegean,Healthcare,MICRO,JOINT_STOCK,2020-10-24,69,21462794.050000,7,False,False,86.780000,True,RM_CALL,DERIVED_ANALYTICS,0.025269,R03,0,1,2027-02-17,NONE,True,True,CONTROLLED_SYNTHETIC,12328007.140000,10881994.270000,5663165.050000,1535969.440000,0.000000,0.000000,0.000000,422610.688333,1106255.778333,655,0,0.000000,0.000000,,2026-06-03,2,78,16.430000,0.000000,0
SME003099,Synthetic SME 003099,RM015,Marmara,Technology,SMALL,LIMITED,2016-02-26,125,46820775.170000,34,False,False,61.750000,False,RM_CALL,DERIVED_ANALYTICS,0.030200,R03,0,1,2027-03-24,NONE,True,True,CONTROLLED_SYNTHETIC,24940872.040000,23501599.560000,1626448.670000,7350806.310000,0.000000,0.000000,0.000000,931381.015000,2223623.748333,500,2,49854734.530000,522462.790000,CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-07-20,5,31,61.000000,1.000000,0
SME003100,Synthetic SME 003100,RM041,Marmara,Agriculture,SMALL,LIMITED,2017-04-04,112,14313859.540000,23,True,False,24.360000,True,BRANCH,DERIVED_ANALYTICS,0.048040,R04,60,2,2027-05-15,NONE,True,True,CONTROLLED_SYNTHETIC,7334424.520000,6880455.770000,320398.140000,5080159.200000,1731528.750000,0.000000,923075.610000,249797.340000,687567.918333,231,2,2006021.420000,37556.430000,POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2025-10-30,1,294,36.920000,0.400415,0
SME003101,Synthetic SME 003101,RM035,Central Anatolia,Healthcare,SMALL,LIMITED,2018-04-27,99,49376992.280000,25,True,False,53.910000,True,RM_CALL,DERIVED_ANALYTICS,0.038178,R03,0,1,2027-06-10,NONE,True,True,CONTROLLED_SYNTHETIC,27359132.420000,22563385.770000,14718452.080000,5846440.480000,9225065.180000,0.000000,4454795.130000,712374.268333,2563221.968333,413,3,39710442.340000,1556716.430000,BUSINESS_CREDIT_CARD|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-08-19,4,1,62.020000,1.000000,0
SME003102,Synthetic SME 003102,RM009,Marmara,Agriculture,MEDIUM,JOINT_STOCK,2022-07-30,48,291720842.520000,130,True,False,74.250000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.010972,R02,90,3,2026-07-03,NONE,True,True,CONTROLLED_SYNTHETIC,132979082.140000,124410981.940000,6947341.580000,32010471.120000,32166793.770000,0.000000,20943703.190000,4004087.156667,14998569.163333,568,3,51128546.980000,430715.940000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|TERM_DEPOSIT,2026-04-28,3,114,35.840000,0.500758,48
SME003103,Synthetic SME 003103,RM045,Aegean,Agriculture,SMALL,SOLE_PROPRIETOR,2024-08-16,24,26576350.060000,32,True,False,63.890000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.048773,R04,0,1,2025-12-16,NONE,True,True,CONTROLLED_SYNTHETIC,14854631.260000,13901775.500000,920364.290000,7364727.500000,4932383.200000,0.000000,2633641.420000,608482.851667,1208257.951667,617,4,15625166.310000,355538.120000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-05-31,3,81,48.180000,1.000000,247
SME003104,Synthetic SME 003104,RM026,Black Sea,Manufacturing,MICRO,JOINT_STOCK,2025-01-14,19,3750742.950000,9,False,False,74.100000,True,RM_CALL,DERIVED_ANALYTICS,0.066829,R04,5,1,2026-11-01,NONE,True,False,CONTROLLED_SYNTHETIC,1715561.450000,1476669.800000,77713.690000,1756200.410000,0.000000,0.000000,0.000000,46849.360000,188296.653333,711,2,214533.410000,8157.460000,POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-06-22,4,59,19.130000,0.163422,0
