interaction_id,customer_id,rm_id,interaction_date,channel,outcome,data_class
I0009646,SME002763,RM003,2026-04-28,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009647,SME002763,RM003,2026-07-18,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009648,SME002763,RM003,2025-12-21,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009649,SME002764,RM029,2026-08-16,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009650,SME002764,RM029,2026-07-31,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009651,SME002764,RM029,2026-07-08,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009652,SME002764,RM029,2025-10-16,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009653,SME002765,RM002,2026-01-03,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009654,SME002765,RM002,2026-02-05,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009655,SME002766,RM040,2026-04-19,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009656,SME002767,RM001,2026-08-01,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009657,SME002767,RM001,2026-03-20,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009658,SME002768,RM043,2025-09-03,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009659,SME002768,RM043,2026-04-02,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009660,SME002768,RM043,2026-08-17,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009661,SME002768,RM043,2026-02-08,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009662,SME002768,RM043,2025-10-12,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009663,SME002768,RM043,2026-02-22,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009664,SME002769,RM021,2026-01-01,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009665,SME002769,RM021,2026-04-17,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009666,SME002770,RM046,2026-06-24,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009667,SME002770,RM046,2025-09-17,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009668,SME002770,RM046,2025-11-18,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009669,SME002771,RM045,2026-06-30,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009670,SME002772,RM041,2026-05-19,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009671,SME002772,RM041,2025-10-24,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009672,SME002773,RM036,2026-03-22,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009673,SME002773,RM036,2026-05-05,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009674,SME002773,RM036,2025-09-08,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009675,SME002773,RM036,2026-06-11,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009676,SME002773,RM036,2026-01-19,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009677,SME002773,RM036,2025-11-28,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009678,SME002774,RM044,2026-07-28,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009679,SME002774,RM044,2025-10-31,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009680,SME002774,RM044,2025-12-31,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009681,SME002774,RM044,2026-03-24,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009682,SME002775,RM046,2026-06-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009683,SME002776,RM045,2026-01-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009684,SME002776,RM045,2025-12-19,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009685,SME002776,RM045,2026-07-02,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009686,SME002777,RM025,2026-04-01,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009687,SME002777,RM025,2025-10-01,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009688,SME002777,RM025,2026-06-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009689,SME002777,RM025,2025-12-09,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009690,SME002777,RM025,2026-07-11,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009691,SME002777,RM025,2026-03-04,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009692,SME002778,RM042,2026-01-04,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009693,SME002778,RM042,2025-10-28,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009694,SME002779,RM037,2026-04-19,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009695,SME002779,RM037,2025-10-26,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009696,SME002779,RM037,2026-06-21,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009697,SME002779,RM037,2026-06-15,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009698,SME002780,RM029,2026-07-18,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009699,SME002780,RM029,2026-08-15,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009700,SME002780,RM029,2026-05-02,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009701,SME002781,RM029,2026-01-05,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009702,SME002782,RM036,2025-11-16,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009703,SME002782,RM036,2025-12-17,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009704,SME002782,RM036,2026-03-26,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009705,SME002782,RM036,2025-12-06,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009706,SME002782,RM036,2026-02-05,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009707,SME002783,RM010,2025-09-18,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009708,SME002783,RM010,2026-03-01,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009709,SME002783,RM010,2025-11-13,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009710,SME002783,RM010,2025-10-26,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009711,SME002784,RM029,2026-03-15,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009712,SME002784,RM029,2026-04-20,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009713,SME002785,RM004,2026-06-17,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009714,SME002785,RM004,2025-12-31,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009715,SME002786,RM010,2025-11-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009716,SME002786,RM010,2025-12-21,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009717,SME002786,RM010,2026-07-18,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009718,SME002786,RM010,2026-02-11,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009719,SME002787,RM027,2025-11-24,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009720,SME002787,RM027,2026-06-22,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009721,SME002788,RM006,2026-06-18,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009722,SME002788,RM006,2026-02-14,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009723,SME002788,RM006,2025-11-25,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009724,SME002788,RM006,2025-11-01,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009725,SME002788,RM006,2026-05-20,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009726,SME002789,RM008,2026-07-01,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009727,SME002789,RM008,2026-06-01,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009728,SME002790,RM006,2026-02-02,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009729,SME002790,RM006,2026-03-14,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009730,SME002790,RM006,2026-03-02,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009731,SME002790,RM006,2025-12-21,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009732,SME002791,RM025,2026-06-13,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009733,SME002791,RM025,2025-10-05,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009734,SME002791,RM025,2026-08-03,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009735,SME002791,RM025,2026-01-25,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009736,SME002792,RM022,2025-09-24,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009737,SME002793,RM008,2026-05-23,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009738,SME002793,RM008,2026-03-13,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009739,SME002793,RM008,2026-07-02,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009740,SME002793,RM008,2026-05-09,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009741,SME002793,RM008,2026-01-20,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009742,SME002793,RM008,2026-04-12,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009743,SME002794,RM001,2026-03-24,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009744,SME002794,RM001,2025-12-25,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009745,SME002794,RM001,2025-09-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009746,SME002794,RM001,2026-01-16,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009747,SME002795,RM009,2026-05-03,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009748,SME002795,RM009,2026-03-22,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009749,SME002795,RM009,2026-04-21,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009750,SME002795,RM009,2026-04-19,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009751,SME002795,RM009,2025-09-30,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009752,SME002796,RM002,2026-02-11,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009753,SME002796,RM002,2025-09-17,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009754,SME002797,RM007,2026-07-16,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009755,SME002797,RM007,2025-11-18,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009756,SME002797,RM007,2026-01-03,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009757,SME002797,RM007,2026-06-19,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009758,SME002797,RM007,2025-12-27,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009759,SME002797,RM007,2025-12-19,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009760,SME002798,RM023,2026-03-17,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009761,SME002798,RM023,2026-05-17,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009762,SME002799,RM046,2026-01-13,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009763,SME002799,RM046,2026-06-28,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009764,SME002799,RM046,2026-02-03,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009765,SME002800,RM022,2026-04-19,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009766,SME002800,RM022,2025-08-26,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009767,SME002800,RM022,2026-04-12,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009768,SME002801,RM017,2026-06-16,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009769,SME002801,RM017,2026-08-05,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009770,SME002801,RM017,2025-10-25,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009771,SME002802,RM008,2025-12-02,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009772,SME002803,RM047,2025-10-18,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009773,SME002804,RM031,2025-10-09,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009774,SME002804,RM031,2026-02-09,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009775,SME002804,RM031,2026-03-16,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009776,SME002805,RM040,2026-03-14,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009777,SME002806,RM021,2026-05-22,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009778,SME002806,RM021,2025-09-17,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009779,SME002806,RM021,2026-07-10,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009780,SME002806,RM021,2026-08-03,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009781,SME002806,RM021,2025-09-16,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009782,SME002807,RM002,2025-09-30,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009783,SME002808,RM017,2026-04-15,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009784,SME002808,RM017,2026-08-18,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009785,SME002808,RM017,2025-09-07,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009786,SME002808,RM017,2026-05-07,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009787,SME002808,RM017,2026-07-24,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009788,SME002808,RM017,2025-12-27,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009789,SME002809,RM026,2026-01-23,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009790,SME002809,RM026,2025-10-18,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009791,SME002809,RM026,2026-08-16,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009792,SME002810,RM008,2026-05-23,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009793,SME002810,RM008,2026-06-12,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009794,SME002811,RM038,2026-01-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009795,SME002811,RM038,2026-02-09,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009796,SME002812,RM039,2026-07-03,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009797,SME002812,RM039,2025-09-15,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009798,SME002812,RM039,2026-07-04,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009799,SME002813,RM029,2026-03-31,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009800,SME002813,RM029,2026-02-28,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009801,SME002813,RM029,2026-06-21,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009802,SME002814,RM037,2025-09-24,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009803,SME002814,RM037,2025-10-21,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009804,SME002815,RM008,2025-11-03,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009805,SME002815,RM008,2026-03-03,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009806,SME002815,RM008,2026-06-25,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009807,SME002816,RM012,2026-06-18,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009808,SME002816,RM012,2026-05-21,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009809,SME002816,RM012,2025-12-14,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009810,SME002817,RM042,2026-07-22,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009811,SME002817,RM042,2025-11-04,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009812,SME002817,RM042,2025-09-19,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009813,SME002817,RM042,2025-12-07,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009814,SME002817,RM042,2025-08-30,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009815,SME002818,RM031,2025-12-14,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009816,SME002819,RM015,2026-03-09,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009817,SME002819,RM015,2026-01-28,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009818,SME002819,RM015,2026-02-18,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009819,SME002819,RM015,2026-07-23,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009820,SME002820,RM020,2026-05-16,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009821,SME002821,RM043,2026-03-11,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009822,SME002821,RM043,2025-10-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009823,SME002822,RM046,2025-09-23,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009824,SME002822,RM046,2026-04-18,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009825,SME002822,RM046,2026-02-07,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009826,SME002823,RM042,2026-02-10,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009827,SME002823,RM042,2025-09-07,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009828,SME002823,RM042,2025-10-07,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009829,SME002823,RM042,2026-02-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009830,SME002823,RM042,2026-06-25,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009831,SME002823,RM042,2025-09-06,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009832,SME002824,RM002,2025-10-16,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009833,SME002824,RM002,2026-04-14,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009834,SME002825,RM014,2026-05-12,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009835,SME002826,RM020,2026-03-06,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009836,SME002826,RM020,2026-05-09,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009837,SME002827,RM027,2025-12-02,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009838,SME002827,RM027,2026-04-10,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009839,SME002827,RM027,2025-12-01,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009840,SME002827,RM027,2025-12-24,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009841,SME002828,RM015,2026-04-17,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009842,SME002828,RM015,2026-02-13,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009843,SME002828,RM015,2025-09-22,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009844,SME002828,RM015,2025-11-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009845,SME002828,RM015,2025-09-16,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009846,SME002829,RM008,2026-08-12,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009847,SME002829,RM008,2026-01-11,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009848,SME002829,RM008,2026-02-05,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009849,SME002829,RM008,2025-12-27,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009850,SME002829,RM008,2026-04-27,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009851,SME002829,RM008,2026-07-28,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009852,SME002830,RM045,2025-09-07,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009853,SME002830,RM045,2025-12-09,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009854,SME002830,RM045,2026-07-01,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009855,SME002830,RM045,2026-07-12,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009856,SME002830,RM045,2026-01-17,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009857,SME002831,RM030,2026-02-13,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009858,SME002831,RM030,2025-11-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009859,SME002832,RM047,2026-02-04,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009860,SME002832,RM047,2026-04-10,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009861,SME002832,RM047,2026-01-17,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009862,SME002832,RM047,2025-10-14,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009863,SME002832,RM047,2025-09-02,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009864,SME002832,RM047,2026-03-10,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009865,SME002833,RM023,2025-09-09,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009866,SME002833,RM023,2026-01-24,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009867,SME002834,RM034,2025-09-09,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009868,SME002834,RM034,2026-07-05,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009869,SME002834,RM034,2026-04-22,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009870,SME002834,RM034,2026-01-18,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009871,SME002834,RM034,2026-02-18,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009872,SME002835,RM006,2026-06-01,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009873,SME002835,RM006,2026-07-18,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009874,SME002835,RM006,2026-08-11,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009875,SME002835,RM006,2025-09-26,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009876,SME002835,RM006,2026-02-12,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009877,SME002836,RM045,2026-01-07,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009878,SME002837,RM038,2026-07-16,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009879,SME002837,RM038,2026-05-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009880,SME002837,RM038,2026-06-15,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009881,SME002838,RM035,2025-10-11,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009882,SME002838,RM035,2026-07-29,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009883,SME002838,RM035,2025-09-26,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009884,SME002838,RM035,2026-07-03,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009885,SME002838,RM035,2026-06-11,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009886,SME002839,RM020,2025-09-01,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009887,SME002839,RM020,2025-10-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009888,SME002839,RM020,2026-03-23,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009889,SME002840,RM045,2026-06-05,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0009890,SME002841,RM039,2026-01-24,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009891,SME002841,RM039,2026-03-09,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009892,SME002841,RM039,2026-06-07,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0009893,SME002841,RM039,2026-07-09,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009894,SME002842,RM043,2026-07-04,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009895,SME002842,RM043,2026-07-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0009896,SME002842,RM043,2026-04-26,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009897,SME002843,RM012,2025-11-16,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0009898,SME002843,RM012,2026-02-24,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009899,SME002843,RM012,2026-08-17,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009900,SME002843,RM012,2026-05-28,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009901,SME002843,RM012,2025-12-19,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0009902,SME002844,RM012,2026-02-14,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0009903,SME002844,RM012,2026-05-10,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0009904,SME002845,RM015,2026-02-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
